artist,tags,album,year,record_label,title,lyrics
Ndee Naldinho,['Rap'],Nunca é Tarde pra Viver!,2005,,Bicho Feroz,"['bicho', 'feroz', 'ndee', 'naldinho', 'composição', 'indisponível', 'ee', 'ae', 'ndee', 'afirma', 'a', 'rima', 'aqui', 'pra', 'você', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'a', 'fita', 'é', 'tudo', 'no', 'esquema', 'normal', 'é', 'fogo', 'no', 'pavil', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'é', 'dito', 'popular', 'o', 'r', 'a', 'p', 'eu', 'sou', 'irmão', 'dos', 'meus', 'truta', 'de', 'batalha', 'que', 'deus', 'sabe', 'quem', 'som', 'de', 'periferia', 'se', 'quiser', 'ser', 'nosso', 'mano', 'tipo', 'vem', 'se', 'quiser', 'inimigo', 'vem', 'que', 'tem', 'o', 'inimigo', 'inimigo', 'e', 'ae', 'ndee', 'fala', 'o', 'que', 'quiser', 'ae', 'fique', 'a', 'vontade', 'mas', 'ai', 'cuzao', 'não', 'sei', 'se', 'você', 'sabe', 'sou', 'truta', 'acionado', 'respeito', 'aos', 'parceiros', 'sou', 'sim', 'malicioso', 'de', 'espirito', 'guerreiro', 'sou', 'problema', 'pra', 'você', 'que', 'me', 'odeia', 'e', 'me', 'boicota', 'seu', 'programa', 'de', 'tv', 'sua', 'revista', 'pra', 'mim', 'é', 'bosta', 'sou', 'filho', 'de', 'mulher', 'guerreira', 'filho', 'de', 'josefa', 'de', 'profissao', 'sim', 'faxineira', 'domestica', 'sou', 'filho', 'sim', 'mais', 'ai', 'cuzão', 'não', 'vencido', 'também', 'tô', 'na', 'guerra', 'não', 'sou', 'um', 'zé', 'não', 'sou', 'fudido', 'a', 'quem', 'deseja', 'o', 'mal', 'pra', 'mim', 'aprenda', 'uma', 'lição', 'com', 'o', 'tempo', 'você', 'esquece', 'o', 'que', 'diz', 'eu', 'não', 'judas', 'traidor', 'adolf', 'hitler', 'não', 'fazem', 'meu', 'tipo', 'nem', 'pilatos', 'que', 'ordenou', 'matar', 'jesus', 'cristo', 'deus', 'é', 'meu', 'rei', 'minha', 'mãe', 'minha', 'rainha', 'sou', 'maloqueiro', 'sim', 'minha', 'vida', 'é', 'periferia', 'ee', 'ae', 'ndee', 'afirma', 'a', 'rima', 'aqui', 'pra', 'você', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'a', 'fita', 'é', 'tudo', 'no', 'esquema', 'normal', 'é', 'fogo', 'no', 'pavil', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'é', 'dito', 'popular', 'o', 'r', 'a', 'p', 'eu', 'sou', 'irmão', 'dos', 'meus', 'truta', 'de', 'batalha', 'que', 'deus', 'sabe', 'quem', 'som', 'de', 'periferia', 'se', 'quer', 'ser', 'ser', 'nosso', 'mano', 'tipo', 'vem', 'se', 'quer', 'ser', 'inimigo', 'vem', 'que', 'tem', 'o', 'inimigo', 'inimigo', 'e', 'ae', 'ndee', 'reagir', 'sim', 'recuar', 'nem', 'pensar', 'sou', 'de', 'paz', 'mas', 'vou', 'pra', 'guerra', 'se', 'assim', 'precisar', 'por', 'que', 'pra', 'mim', 'seu', 'conteudo', 'é', 'que', 'nem', 'vizinho', 'hehe', 'um', 'é', 'gente', 'fina', 'o', 'outro', 'é', 'zé', 'povinho', 'goza', 'bem', 'gostoso', 'vai', 'fala', 'mal', 'de', 'mim', 'fala', 'mal', 'de', 'mim', 'vai', 'seu', 'olho', 'gordo', 'vai', 'cuzao', 'que', 'eu', 'tô', 'aqui', 'olha', 'pro', 'meu', 'guti', 'vê', 'quanto', 'eu', 'paguei', 'diz', 'que', 'eu', 'te', 'encomodo', 'pega', 'aqui', 'vem', 'vem', 'fala', 'do', 'meu', 'rap', 'fala', 'mais', 'põe', 'pilha', 'vem', 'vai', 'super', 'homem', 'aprende', 'a', 'falar', 'giria', 'hehe', 'pede', 'pro', 'seu', 'rei', 'bizica', 'eu', 'me', 'foder', 'pede', 'logo', 'diz', 'pra', 'ele', 'o', 'que', 'cê', 'que', 'vê', 'mais', 'se', 'liga', 'não', 'se', 'esqueça', 'cê', 'não', 'tem', 'peito', 'de', 'aço', 'meu', 'sistema', 'é', 'defensivo', 'e', 'na', 'ideia', 'sim', 'eu', 'faço', 'jesus', 'cristo', 'foi', 'traido', 'foi', 'amado', 'odiado', 'tô', 'ligeiro', 'que', 'me', 'ama', 'ai', 'bandido', 'eu', 'tô', 'ligado', 'ee', 'ae', 'ndee', 'afirma', 'a', 'rima', 'aqui', 'pra', 'você', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'a', 'fita', 'é', 'tudo', 'no', 'esquema', 'normal', 'é', 'fogo', 'no', 'pavil', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'é', 'dito', 'popular', 'o', 'r', 'a', 'p', 'eu', 'sou', 'irmão', 'dos', 'meus', 'truta', 'de', 'batalha', 'que', 'deus', 'sabe', 'quem', 'som', 'de', 'periferia', 'se', 'quer', 'ser', 'nosso', 'mano', 'tipo', 'vem', 'se', 'quer', 'ser', 'inimigo', 'vem', 'que', 'tem', 'o', 'inimigo', 'inimigo', 'e', 'ae', 'ndee', 'ham', 'ham', 'fala', 'mal', 'de', 'mim', 'vai', 'vai', 'vai', 'fala', 'mal', 'de', 'mim', 'hã', 'vem', 'que', 'eu', 'tô', 'na', 'febre', 'vem', 'bandidão', 'vai', 'bicho', 'feroz', 'faz', 'o', 'seu', 'sermão', 'toma', 'mais', 'um', 'drink', 'que', 'cê', 'fica', 'muito', 'macho', 'puxa', 'minha', 'ficha', 'o', 'que', 'eu', 'fiz', 'o', 'que', 'eu', 'faço', 'pede', 'minha', 'derrota', 'vai', 'tenta', 'a', 'sorte', 'pede', 'pro', 'seu', 'santo', 'hã', 'vê', 'se', 'ele', 'é', 'forte', 'abre', 'a', 'sua', 'boca', 'aew', 'diz', 'que', 'eu', 'sou', 'um', 'trouxa', 'eu', 'quero', 'ver', 'você', 'cagar', 'na', 'calsa', 'sem', 'fazer', 'força', 'os', 'bico', 'atrasa', 'lado', 'se', 'encomoda', 'comigo', 'odeia', 'meu', 'corre', 'que', 'me', 'vê', 'fudido', 'uma', 'vitoria', 'pra', 'mim', 'é', 'uma', 'derrota', 'pra', 'você', 'que', 'só', 'quer', 'me', 'ver', 'na', 'merda', 'ai', 'vá', 'se', 'fuder', 'goza', 'mais', 'um', 'pouco', 'vai', 'bam', 'bam', 'bam', 'vai', 'bicho', 'feroz', 'mostra', 'que', 'cê', 'é', 'o', 'bom', 'corre', 'zé', 'povinho', 'vê', 'se', 'eu', 'tô', 'lá', 'na', 'esquina', 'fala', 'mal', 'de', 'mim', 'vai', 'não', 'desanima', 'não', 'desanima', 'judas', 'traidor', 'adolf', 'hitler', 'não', 'fazem', 'meu', 'tipo', 'nem', 'pilatos', 'que', 'ordenou', 'matar', 'jesus', 'cristo', 'deus', 'é', 'meu', 'rei', 'minha', 'mãe', 'minha', 'rainha', 'sou', 'maloqueiro', 'sim', 'minha', 'vida', 'é', 'periferia', 'afirma', 'a', 'rima', 'aqui', 'pra', 'você', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'a', 'fita', 'é', 'tudo', 'no', 'esquema', 'normal', 'é', 'fogo', 'no', 'pavil', 'e', 'ae', 'sangue', 'e', 'ae', 'ndee', 'é', 'dito', 'popular', 'o', 'r', 'a', 'p', 'eu', 'sou', 'irmão', 'dos', 'meus', 'trutas', 'de', 'batalha', 'que', 'deus', 'sabe', 'quem', 'som', 'de', 'periferia', 'se', 'quiser', 'ser', 'nosso', 'mano', 'tipo', 'vem', 'se', 'quiser', 'ser', 'inimigo', 'vem', 'que', 'tem', 'o', 'inimigo', 'inimigo', 'e', 'ae', 'ndee']"
Ndee Naldinho,['Rap'],Nunca é Tarde pra Viver!,2005,,Vou Mudar Meu Rumo,"['to', 'ligando', 'pra', 'desabafar', 'um', 'pouco', 'ai', 'e', 'madrugada', 'maior', 'veneno', 'to', 'aqui', 'refletindo', 'imaginando', 'como', 'e', 'que', 'pode', 'acontecer', 'umas', 'paradas', 'dessas', 'na', 'nossa', 'vida', 'irmão', 'são', 'paulo', 'terra', 'rica', 'vários', 'prédios', 'tem', 'e', 'tanta', 'gente', 'pobre', 'tanta', 'gente', 'sofrendo', 'tanta', 'gente', 'passando', 'veneno', 'vários', 'irmãos', 'quitando', 'vários', 'anos', 'de', 'cadeia', 'pelo', 'que', 'fez', 'de', 'errado', 'num', 'momento', 'de', 'desespero', 'por', 'uma', 'falta', 'de', 'deus', 'no', 'coração', 'assim', 'como', 'eu', 'ninguém', 'agüenta', 'ver', 'seu', 'filho', 'passando', 'fome', 'ne', 'vários', 'patifes', 'no', 'comando', 'do', 'nosso', 'pais', 'fazendo', 'varias', 'fita', 'podre', 'e', 'num', 'acontece', 'porra', 'nenhuma', 'com', 'eles', 'entendeu', 'irmão', 'eu', 'fiz', 'varias', 'fita', 'louca', 'mesmo', 'mas', 'eu', 'me', 'conciêntiso', 'que', 'na', 'necessidade', 'e', 'não', 'agüentei', 'ver', 'minha', 'coroa', 'e', 'meu', 'pivete', 'no', 'veneno', 'não', 'irmão', 'eu', 'quero', 'que', 'você', 'e', 'outros', 'entendam', 'que', 'não', 'quero', 'que', 'meu', 'filho', 'passe', 'o', 'que', 'eu', 'to', 'passando', 'cadeia', 'desprezo', 'de', 'alguns', 'que', 'viviam', 'ao', 'meu', 'redor', 'e', 'alguns', 'que', 'usaram', 'o', 'que', 'eu', 'tive', 'antes', 'de', 'cair', 'aqui', 'ai', 'desculpa', 'mas', 'eu', 'precisava', 'de', 'alguém', 'como', 'você', 'pra', 'desabafar', 'um', 'pouco', 'mesmo', 'irmão', 'to', 'ligado', 'ai', 'da', 'sua', 'caminhada', 'que', 'ta', 'firmesa', 'você', 'tambem', 'já', 'passou', 'vários', 'veneno', 'também', 'você', 'ta', 'ligado', 'como', 'é', 'foi', 'você', 'que', 'falou', 'que', 'eu', 'to', 'vivendo', 'não', 'sei', 'uns', 'falam', 'que', 'eu', 'to', 'morrendo', 'mas', 'sei', 'que', 'aqui', 'ta', 'foda', 'irmão', 'ref', '2', 'vezes', 'dias', 'que', 'si', 'vão', 'e', 'eu', 'vivo', 'sem', 'perdão', 'morrendo', 'na', 'prisão', 'ei', 'irmão', 'vou', 'mudar', 'meu', 'rumo', 'mais', 'ai', 'fé', 'parceiro', 'muita', 'paciência', 'sua', 'mãe', 'se', 'revolta', 'lamenta', 'sua', 'ausência', 'pega', 'a', 'quadrada', 'que', 'você', 'usava', 'lembra', 'suas', 'fitas', 'que', 'ela', 'não', 'gostava', 'parceiro', 'e', 'foda', 'mas', 'preciso', 'dizer', 'seu', 'filho', 'não', 'ta', 'bem', 'precisa', 'de', 'você', 'sempre', 'pergunta', 'mas', 'sua', 'mãe', 'não', 'quer', 'dizer', 'parceiro', 'onde', 'anda', 'você', 'ref', '2', 'vezes', 'dias', 'que', 'si', 'vão', 'e', 'eu', 'vivo', 'sem', 'perdão', 'morrendo', 'na', 'prisão', 'ei', 'irmão', 'vou', 'mudar', 'meu', 'rumo', 'costa', 'quente', 'varias', 'vagabunda', 'baba', 'ovo', 'hoje', 'dão', 'as', 'costas', 'pra', 'você', 'e', 'pro', 'seu', 'povo', 'no', 'tempo', 'do', 'dinheiro', 'carro', 'louco', 'equipado', 'esse', 'tempo', 'sei', 'você', 'era', 'admirado', 'onde', 'o', 'filho', 'chora', 'e', 'a', 'mãe', 'não', 'vê', 'tem', 'outros', 'parceiros', 'assim', 'como', 'você', 'varias', 'fita', 'louca', 'o', 'mundo', 'cheio', 'de', 'perigo', 'eu', 'sei', 'que', 'quem', 'não', 'entra', 'no', 'sistema', 'ta', 'fudido', 'o', 'diabo', 'vive', 'dando', 'o', 'colo', 'e', 'os', 'mano', 'abraça', 'deus', 'fica', 'triste', 'e', 'o', 'diabo', 'acha', 'graça', 'o', 'excesso', 'de', 'luxuria', 'todo', 'mundo', 'sabe', 'e', 'o', 'caminho', 'das', 'grades', 'e', 'o', 'fim', 'de', 'sua', 'liberdade', 'fita', 'podre', 'tem', 'e', 'vários', 'bicos', 'dá', 'só', 'pra', 'ver', 'você', 'rodar', 'e', 'segurar', 'e', 'reza', 'pra', 'você', 'ficar', 'ai', 'por', 'muito', 'tempo', 'e', 'pra', 'ver', 'sua', 'família', 'aqui', 'no', 'sofrimento', 're', 'to', 'ligado', 'truta', 'mais', 'ai', 'e', 'os', 'bicos', 'que', 'não', 'gosta', 'de', 'você', 'e', 'sempre', 'assim', 'o', 'verme', 'sorri', 'se', 'sente', 'o', 'bandido', 'ra', 'dis', 'que', 'agora', 'você', 'vive', 'fudido', 'ref', '2vezes', 'dias', 'que', 'se', 'vão', 'e', 'eu', 'vivo', 'sem', 'perdão', 'morrendo', 'na', 'prisão', 'ei', 'irmão', 'vou', 'mudar', 'meu', 'rumo', 'mas', 'eu', 'tenho', 'fé', 'peço', 'perdão', 'a', 'deus', 'por', 'tudo', 'que', 'eu', 'fiz', 'tudo', 'que', 'eu', 'causei', 'famílias', 'chorarem', 'pelo', 'tiro', 'que', 'eu', 'dei', 'pele', 'vida', 'eu', 'tirei', 'pela', 'vida', 'que', 'eu', 'tirei', 'irmão', 're', 'mas', 'quem', 'tem', 'fe', 'em', 'deus', 'ele', 'nunca', 'abandona', 'nem', 'mesmo', 'você', 'parceiro', 'que', 'ta', 'em', 'cana', 'amar', 'a', 'deus', 'mudar', 'pedir', 'perdão', 'ai', 'parceiro', 'não', 'é', 'vergonha', 'não', 'prefiro', 'ser', 'um', 'zé', 'mas', 'não', 'tirado', 'de', 'cuzão', 'também', 'ser', 'muito', 'humilde', 'parceiro', 'ai', 'não', 'sô', 'de', 'legitima', 'defesa', 'é', 'se', 'for', 'preciso', 'tiro', 'pedras', 'do', 'caminho', 'pra', 'me', 'manter', 'vivo', 'gente', 'rica', 'rouba', 'nunca', 'se', 'fode', 'eles', 'dizem', 'que', 'cadeia', 'é', 'mansão', 'de', 'pobre', 'é', 'pra', 'isso', 'tudo', 'muito', 'difícil', 'essa', 'fita', 'deixa', 'a', 'gente', 'puto', 'da', 'vida', 'maluco', 'é', 'foda', 'mas', 'ainda', 'a', 'tempo', 'de', 'mudar', 'refletir', 'seu', 'rumo', 'sua', 'historia', 'de', 'ser', 'parei', 'aqui', 'sua', 'mãe', 'sua', 'família', 'que', 'a', 'gente', 'acredita', 'que', 'você', 'salve', 'ate', 'quem', 'te', 'imita', 'falta', 'de', 'emprego', 'e', 'de', 'oportunidade', 'deixa', 'os', 'manos', 'loucos', 're', 'nessa', 'cidade', 'alguns', 'odeiam', 'o', 'meu', 'rap', 'diz', 'que', 'eu', 'falo', 'palavrão', 'então', 'melhore', 'a', 'vida', 'do', 'meu', 'povo', 'seus', 'cuzao', 'parceiro', 'agüenta', 'firme', 'olha', 'pra', 'frente', 'quem', 'vive', 'atrás', 'das', 'grades', 'também', 'e', 'gente', 'pode', 'crer', 'ai', 'parceiro', 'lembra', 'os', 'mano', 'ai', 'na', 'quebrada', 'que', 'eu', 'mandei', 'um', 'salve', 'fica', 'com', 'deus', 'irmão', 'desculpa', 'ligar', 'essa', 'hora', 'mas', 'e', 'que', 'aqui', 'ta', 'foda', 'irmão', 'liga', 'minha', 'coroa', 'ai', 'que', 'os', 'irmão', 'aqui', 'tão', 'agradecido', 'pela', 'decida', 'e', 'pelos', 'jumbos', 'tão', 'mandando', 'um', 'salve', 'pra', 'vocês', 'ai', 'também', 'mais', 'uma', 'vez', 'fica', 'com', 'deus', 'irmão', 'ate', 'mais', 'ref', 'dias', 'que', 'se', 'vão', 'e', 'eu', 'vivo', 'sem', 'perdão', 'morrendo', 'na', 'prisão', 'ei', 'irmão', 'vou', 'mudar', 'meu', 'rumo']"
Ndee Naldinho,['Rap'],Nunca é Tarde pra Viver!,2005,,"Mãe, Estou Aqui! (Só Pra Dizer que Te Amo Demais)",
Ndee Naldinho,['Rap'],Nunca é Tarde pra Viver!,2005,,Nosso Muleque,
Ndee Naldinho,['Rap'],Nunca é Tarde pra Viver!,2005,,Nosso Muleque,
Ndee Naldinho,['Rap'],Nunca é Tarde pra Viver!,2005,,A Voz do Gueto,"['ele', 'não', 'conta', 'a', 'história', 'bonita', 'que', 'ouve', 'por', 'ai', 'ele', 'troca', 'uma', 'idéia', 'através', 'da', 'música', 'ele', 'denuncia', 'a', 'injustiça', 'que', 'o', 'meu', 'povo', 'vive', 'ele', 'conta', 'a', 'vida', 'do', 'crime', 'ele', 'fala', 'da', 'violência', 'ele', 'acredita', 'em', 'deus', 'ele', 'não', 'faz', 'apologia', 'ao', 'caminho', 'errado', 'não', 'ele', 'simplesmente', 'diz', 'a', 'verdade', 'e', 'conta', 'o', 'que', 'vive', 'tds', 'nós', 'da', 'periferia', 'ele', 'é', 'odiado', 'por', 'aqueles', 'que', 'não', 'gostam', 'de', 'ouvir', 'a', 'verdade', 'a', 'elite', 'odeia', 'as', 'vaca', 'faz', 'cara', 'feia', 'ele', 'luta', 'pra', 'que', 'o', 'povo', 'daqui', 'tenha', 'uma', 'vida', 'melhor', 'dos', 'boy', 'ele', 'não', 'tem', 'dó', 'a', 'televisão', 'ignora', 'o', 'que', 'ele', 'fala', 'não', 'quer', 'nem', 'ver', 'sua', 'cara', 'mas', 'ele', 'é', 'admirado', 'e', 'respeitado', 'ele', 'é', 'idéia', 'quente', 'do', 'malandro', 'de', 'atitude', 'ele', 'é', 'a', 'voz', 'do', 'guêtô', 'dos', 'muleke', 'das', 'mina', 'do', 'povo', 'da', 'periferia', 'o', 'som', 'da', 'favela', 'dos', 'louko', 'dos', 'preto', 'ele', 'é', 'a', 'nossa', 'música', 'o', 'nome', 'dele', 'é', 'rap', 'é', 'gente', 'da', 'gente', 'é', 'quente', 'hée', 'eu', 'não', 'sou', 'pank', 'não', 'sou', 'elegante', 'eu', 'rimo', 'as', 'fita', 'loka', 'da', 'vida', 'a', 'elite', 'aqui', 'não', 'tem', 'chance', '34', '0', 'turbinado', 'pra', 'você', 'representando', 'quem', 'sou', 'ndee', 'muito', 'prazer', 'a', 'vida', 'anda', 'eu', 'canto', 'eu', 'sigo', 'eu', 'vou', 'na', 'bota', 'pra', 'mim', 'tanto', 'faz', 'se', 'você', 'gosta', 'ou', 'não', 'gosta', 'o', 'rap', 'é', 'a', 'vida', 'que', 'vive', 'a', 'periferia', 'verdade', 'é', 'verdade', 'não', 'é', 'apologia', 'o', 'som', 'que', 'se', 'odeia', 'é', 'o', 'canto', 'dos', 'louko', 'não', 'é', 'trilha', 'de', 'novela', 'é', 'som', 'de', 'quem', 'é', 'favela', 'é', 'som', 'de', 'drão', 'dos', 'parceiro', 'a', 'rima', 'do', 'rap', 'é', 'o', 'terror', 'pra', 'elite', 'que', 'quando', 'ouve', 'não', 'esquece', 'aumenta', 'a', 'fé', 'do', 'meu', 'povo', 'triste', 'o', 'rap', 'ensina', 'que', 'deus', 'existe', 'o', 'rap', 'é', 'periferia', 'a', 'voz', 'do', 'guêtô', 'o', 'som', 'da', 'favela', 'dos', 'louko', 'e', 'dos', 'preto', 'refrão', '2x', 'eu', 'sou', 'periferia', 'a', 'voz', 'do', 'guêtô', 'o', 'som', 'da', 'favela', 'dos', 'louko', 'e', 'dos', 'preto', 'os', 'metido', 'a', 'bonzão', 'não', 'quer', 'ouvir', 'palavrão', 'quer', 'ouvir', 'que', 'a', 'vida', 'é', 'bela', 'mais', 'aqui', 'não', 'é', 'isso', 'não', 'a', 'rima', 'que', 'se', 'ouve', 'aqui', 'não', 'é', 'demagogia', 'é', 'o', 'ritmo', 'que', 'canta', 'a', 'vida', 'da', 'periferia', 'avisa', 'sua', 'gente', 'ai', 'que', 'aqui', 'é', 'foda', 'o', 'rap', 'não', 'é', 'comédia', 'não', 'é', 'santo', 'não', 'é', 'moda', 'sem', 'lero', 'lero', 'é', 'realista', 'pode', 'crê', 'o', 'som', 'do', 'guêtô', 'é', 'pesadelo', 'pra', 'você', 'é', 'o', 'veneno', 'da', 'cobra', 'cascavél', 'pra', 'acabar', 'com', 'a', 'sua', 'raça', 'que', 'odeia', 'nosso', 'povo', 'e', 'quer', 'ver', 'nossa', 'desgraça', 'mais', 'a', 'música', 'da', 'periferia', 'é', 'resistente', 'igual', 'a', 'fúria', 'do', 'vulcão', 'é', 'quente', 'sem', 'dois', 'pra', 'lá', 'dois', 'pra', 'cá', 'sem', 'tititi', 'blábláblá', 'é', 'verdadeira', 'pra', 'sua', 'raça', 'tremer', 'e', 'gelar', 'o', 'som', 'é', 'de', 'periferia', 'é', 'a', 'voz', 'do', 'guêtô', 'é', 'o', 'som', 'de', 'favela', 'dos', 'louko', 'e', 'dos', 'preto', 'refrão', '2x', 'eu', 'sou', 'periferia', 'a', 'voz', 'do', 'guêtô', 'o', 'som', 'da', 'favela', 'dos', 'louko', 'e', 'dos', 'preto', 'cê', 'diz', 'que', 'sua', 'música', 'é', 'foda', 'que', 'o', 'rap', 'é', 'mó', 'bosta', 'mas', 'pra', 'mim', 'tanto', 'faz', 'se', 'você', 'gosta', 'ou', 'não', 'gosta', 'a', 'trilha', 'sonora', 'do', 'povo', 'da', 'periferia', 'a', 'idéia', 'é', 'quente', 'não', 'tem', 'patifaria', 'o', 'som', 'do', 'guêtô', 'canta', 'a', 'liberdade', 'de', 'expressão', 'a', 'nossa', 'vida', 'e', 'várias', 'fita', 'louka', 'dos', 'irmão', 'o', 'que', 'cê', 'diz', 'aqui', 'na', 'tv', 'não', 'da', 'ibópe', 'a', 'rima', 'da', 'verdade', 'deixa', 'muita', 'gente', 'em', 'choque', 'a', 'música', 'do', 'povo', 'é', 'assim', 'não', 'há', 'muito', 'motivo', 'pra', 'sorrir', 'se', 'os', 'porco', 'fala', 'mal', 'sua', 'vaca', 'faz', 'cara', 'feia', 'que', 'se', 'foda', 'héé', 'se', 'você', 'odeia', 'o', 'rap', 'é', 'a', 'música', 'do', 'povo', 'da', 'periferia', 'o', 'povo', 'esquecido', 'que', 'não', 'tem', 'tanta', 'alegria', 'mas', 'tem', 'a', 'música', 'mais', 'forte', 'a', 'defensora', 'da', 'favela', 'do', 'martin', 'luther', 'king', 'do', 'brasil', 'e', 'do', 'mandella', 'refrão', '2x', 'eu', 'sou', 'periferia', 'a', 'voz', 'do', 'guêtô', 'o', 'som', 'da', 'favela', 'dos', 'louko', 'e', 'dos', 'preto', 'a', 'voz', 'do', 'guêtô', 'a', 'voz', 'do', 'guêtô', 'a', 'voz', 'do', 'guêtô', 'sou', 'periferia', 'sou', 'periferia', 'periferiaaa', 'éhh', 'a', 'voz', 'do', 'guêtô', 'a', 'voz', 'do', 'guêtô', 'a', 'voz', 'do', 'guêtô', 'ehh', 'msrap', 'msrap']"
